filename,raga,rmse,chroma_stft,spec_cent,spec_bw,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk41,Kāpi,0.017755566,0.26768595,1632.366106726834,1875.4380078743964,-355.73148,109.588066,-22.491081,14.139458,-15.233701,-0.9797457,-25.25264,-18.154612,-16.057665,-15.118838,-0.8800081,-4.442754,-11.608066,0.9955399,-3.4573534,-8.549599,-4.118108,0.9824967,-4.155211
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk42,Kāpi,0.016324138,0.28434876,1610.2230748010925,1916.9800647079962,-359.04327,112.83705,-16.873384,14.626196,-18.228071,1.9489198,-22.464825,-17.802197,-16.892677,-13.689561,1.8623037,-3.9218645,-11.303,0.024616348,-5.8546705,-8.065616,-6.743406,-4.06851,-6.2128353
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk43,Kāpi,0.01854171,0.27535304,1690.6116737049554,1964.8121581109162,-352.122,106.64096,-19.85279,12.992061,-21.31318,1.4968995,-26.330477,-17.550457,-16.204287,-15.418459,3.7870197,-1.506828,-12.014899,1.7991323,-3.9667761,-9.204615,-8.428011,-4.9177856,-4.914128
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk44,Kāpi,0.017088184,0.2480726,1543.046214244693,1841.272339298741,-374.41956,114.03092,-22.692722,17.162222,-17.310532,1.2032515,-23.892138,-15.540417,-15.175267,-15.079029,1.4320941,-0.83460325,-10.900141,-0.15047415,-3.3872123,-7.5318675,-5.993286,-0.6314371,-4.2023835
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk45,Kāpi,0.0120031815,0.23519547,1519.4760419914971,1817.986624057027,-408.42715,115.993195,-23.000322,20.462217,-9.570859,5.841663,-15.357277,-15.596269,-13.288376,-12.811007,-0.9643875,-2.1692848,-7.74512,-1.3006992,-3.2867496,-7.3231883,-3.0629241,0.33614054,-5.1311707
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk46,Kāpi,0.013913841,0.24621509,1543.0051093737159,1854.8276264589447,-398.65262,114.18827,-20.257116,18.568779,-9.505973,6.5338416,-15.216322,-15.595987,-12.150412,-12.83647,-0.46470273,-2.5884156,-6.741675,-3.3464057,-2.8718767,-9.022769,-5.814802,-3.3014631,-5.489836
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk47,Kāpi,0.015611035,0.25308198,1544.1374640574165,1827.315434378162,-385.12775,115.18149,-21.454535,19.848497,-11.068455,7.242357,-14.747295,-13.915839,-11.113536,-13.017862,-0.19828527,-2.8421137,-10.625822,-4.890574,-2.9321842,-8.943825,-7.447241,-4.624211,-5.4938807
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk48,Kāpi,0.011618301,0.23138322,1473.6936218801568,1767.437829643954,-415.25684,120.45856,-22.562004,22.471638,-6.4990296,9.055243,-10.579336,-12.201111,-11.471368,-10.391523,-1.1098583,-3.4460855,-9.564697,-4.146709,-5.316743,-6.962274,-5.4570775,-4.2260237,-6.2932754
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk49,Kāpi,0.0076978267,0.2706012,1782.1857368116293,1873.6677142146941,-435.5028,105.407715,-33.417213,13.07765,-6.7931805,7.828556,-11.620681,-5.638622,-10.230306,-6.768113,-1.1474124,-1.8097608,-4.8532944,-0.37416384,-3.726423,1.0838356,2.0433884,4.5916843,-4.1641784
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk50,Kāpi,0.0077702953,0.26509997,1909.579281358793,1939.4375188125355,-446.1815,93.19859,-36.362564,7.872616,-7.5257215,5.3499594,-12.1183815,-6.002109,-12.444717,-9.454334,-2.3254855,-2.8333416,-3.116544,2.0217607,-1.6477202,-0.2430571,2.969901,10.413664,0.9294435
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk51,Kāpi,0.008117179,0.19911623,1646.612956375215,1897.0255798097323,-467.1441,104.07169,-25.483952,13.236319,-6.087546,4.4657726,-11.212076,-11.20523,-17.699244,-12.967486,-2.4946349,-4.6827016,-3.3604412,-0.23713478,-4.551409,-7.72119,-1.9779899,9.956307,1.6259894
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk52,Kāpi,0.007331987,0.20182267,1618.754155234,1883.7705891584528,-475.12146,107.145775,-24.664217,15.0590725,-7.226136,2.2650373,-12.530534,-11.426592,-17.081343,-11.709337,-0.27046746,-5.833589,-4.345853,-1.4503864,-5.789414,-6.459072,1.9207233,13.464616,4.446948
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk53,Kāpi,0.008591259,0.20256174,1596.4462338857552,1813.655590873676,-467.10187,107.30084,-28.577377,13.171707,-9.507071,-1.3550305,-15.736591,-9.935012,-15.734434,-11.611949,-0.6245191,-5.5065517,-4.6146812,1.4217241,-3.1493764,-1.8676468,8.023359,16.295069,3.8497229
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk54,Kāpi,0.0101272985,0.19745909,1654.8293830876191,1782.7781144128935,-458.5115,100.64995,-31.61258,8.516304,-9.459806,-2.46338,-14.230921,-9.200684,-14.196873,-12.971036,-1.3612261,-5.2626405,-2.4794567,4.2700386,1.8850882,4.3908105,15.843017,19.627773,0.017582636
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk55,Kāpi,0.012776957,0.18500203,1602.7654093143587,1734.2049932319983,-460.13312,98.00139,-28.369284,9.660402,-7.966191,-2.5618324,-10.968669,-11.203892,-14.349522,-12.1281,-2.5122614,-7.9765635,-2.6842582,3.5580459,0.2753638,6.30756,19.589636,22.666285,4.2093043
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk56,Kāpi,0.012595717,0.18815847,1526.763350139918,1707.862059917291,-456.96588,105.280014,-26.356361,9.759193,-9.562974,-4.68049,-12.515111,-13.5923815,-16.29458,-11.559128,-1.8790408,-6.341685,-1.7014874,3.4017103,-1.6163957,3.0678563,16.887894,21.824636,7.748458
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk57,Kāpi,0.01076031,0.19049194,1701.3955660287927,1813.9241331300457,-446.70975,99.084236,-28.027435,9.444847,-12.948863,-3.162637,-13.362645,-11.9119625,-17.98666,-12.153104,-1.9044348,-3.395961,-0.58545357,8.223499,3.0787385,2.3987372,10.930512,16.671295,3.0088902
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk58,Kāpi,0.010281619,0.19136474,1907.8197963046835,1931.1805233411815,-439.8268,85.99921,-26.632586,12.03625,-13.391366,-1.1588167,-12.774737,-9.852946,-17.36692,-13.958215,-3.4441888,-0.6948125,-0.3969634,11.186033,6.438422,2.5351124,7.209377,13.909787,0.28755656
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk59,Kāpi,0.009793828,0.20258349,1969.89321577763,1946.7931473319309,-436.91623,82.79377,-29.188658,12.93519,-13.698278,-0.6707915,-14.012964,-11.313461,-18.024658,-14.420266,-1.727489,3.9835455,2.6955612,13.660861,5.765589,-0.050940733,5.1016126,15.977642,1.9098854
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk60,Kāpi,0.009594229,0.20661393,1934.84229161215,1918.953779770016,-429.83563,87.002045,-33.65056,12.962124,-14.889023,-0.8644451,-16.00466,-11.182759,-18.277296,-11.225405,0.0003004517,4.090899,1.129729,11.883237,2.1344607,-1.9283776,5.3354673,18.202919,1.9830133
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk61,Kāpi,0.007826714,0.21209033,2110.1323433385705,1988.7647696651475,-452.03116,80.41579,-30.458065,15.25812,-10.887663,1.4856219,-12.993347,-6.759545,-14.678941,-8.708968,-0.71506405,4.6314683,5.81646,12.6466055,1.2305317,-4.545427,3.3193378,16.628885,1.0329579
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk62,Kāpi,0.007016476,0.21307154,2250.6789458131466,2035.0999142901815,-471.24515,70.46477,-25.726036,15.730443,-7.7004585,2.2323544,-11.191254,-5.8524137,-11.095395,-9.083196,-0.3444571,7.281672,12.445253,15.276675,2.938122,-5.6324368,2.1299565,14.501015,-1.2513481
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk63,Kāpi,0.0073708426,0.2085427,2108.2190347143696,1970.4382834962894,-459.8206,77.63524,-29.147802,14.389951,-9.728714,-0.88632834,-16.721485,-10.241978,-11.212128,-7.7455807,2.2867355,9.075212,6.888826,8.503635,1.6746365,-2.5736263,7.1235647,16.090635,-3.3611984
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk64,Kāpi,0.00903572,0.18992475,2161.9196420758076,1975.6431822686995,-454.01587,72.10981,-32.993572,14.344509,-10.95182,-1.747833,-18.07454,-11.668741,-13.800419,-4.306126,8.517097,17.120266,6.699476,3.4725394,-3.879406,-1.3615212,9.149616,14.515679,-7.1535544
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk65,Kāpi,0.009564325,0.18667427,2152.1073789903016,1979.0148899105309,-452.33752,71.44989,-32.724434,13.725872,-8.096402,-2.5379353,-16.867308,-11.462856,-13.676458,-4.667139,10.169394,17.045183,7.1220975,1.8163592,-6.145996,-3.2172527,8.295621,13.269722,-7.684299
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk66,Kāpi,0.009603038,0.19267988,2021.6611469331801,1937.462870656486,-444.429,80.36731,-33.874424,12.303664,-9.860911,-3.6698632,-18.705677,-10.944157,-12.525655,-5.491319,8.455881,13.704843,2.908594,0.87470937,-4.8557477,-4.567848,6.5147605,13.79959,-3.9040573
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk67,Kāpi,0.012190369,0.19211957,2091.875546617165,1950.6002547497528,-429.09998,72.46453,-36.452415,9.438794,-18.005339,-6.7343674,-20.148315,-9.172353,-8.167371,4.104318,14.57486,14.48818,-4.1822352,-3.1521256,-6.261268,-3.203506,5.0412717,13.85653,1.3448344
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk68,Kāpi,0.012158667,0.19582862,2100.3488205791296,1935.768792235492,-420.80533,71.842636,-38.94966,7.4346514,-19.791557,-7.6528034,-20.364355,-9.558707,-7.6100364,5.834316,15.537592,11.910083,-6.252815,-2.8009512,-6.296606,-4.4924746,5.1777167,16.669876,4.461356
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk69,Kāpi,0.0104269,0.20251289,2063.332778689329,1905.3231849115891,-419.4638,77.67364,-38.906166,8.999625,-15.349552,-4.047888,-18.426037,-10.788867,-13.0905905,-4.5063148,7.4430118,11.882441,0.7350035,4.542937,-4.276987,-7.173394,5.0162196,16.366522,-0.017667316
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk70,Kāpi,0.008989195,0.20034802,1974.353793081377,1877.63747958929,-439.60242,86.12388,-36.29236,12.625842,-13.676479,-0.06729825,-17.65112,-10.250424,-15.711095,-8.35551,1.0715594,10.040256,2.3259037,8.424347,-2.8723793,-6.0705814,5.0057836,17.186792,-2.4556813
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk71,Kāpi,0.009175351,0.20139636,1773.1114677617531,1805.9924382536187,-442.2754,98.41086,-35.395664,12.104778,-12.24258,0.16876091,-15.847647,-10.665125,-16.871933,-11.074812,-3.0735562,1.6656959,-3.4975805,3.984058,-3.422534,-5.1011257,6.61962,17.77682,0.64056456
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk72,Kāpi,0.012643841,0.21556962,1755.1091882213525,1785.13285386964,-401.41623,99.881386,-39.24977,10.864655,-13.386728,-1.7706577,-17.65739,-11.584876,-20.43152,-11.141902,-3.9890666,-0.95554656,-8.72348,-0.48027328,-6.256618,-6.0738316,7.763802,19.523983,3.0608602
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk73,Kāpi,0.013728603,0.20325063,1741.3525110058777,1779.3512423079492,-405.49933,96.26322,-38.07027,10.675471,-14.395079,-3.75018,-17.955242,-12.249255,-19.830307,-11.659396,-3.6924727,-2.5140896,-8.876711,0.9625449,-2.9033868,-3.0271761,8.7929945,20.729006,5.5140514
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk74,Kāpi,0.0110732,0.18658414,1565.0125672569704,1732.6213113826577,-445.2321,103.58364,-31.778656,10.957712,-12.076174,-5.3408422,-14.642191,-12.801526,-18.702612,-13.244526,-5.7215943,-6.6865664,-6.931887,1.4354103,1.5994837,-0.70254546,8.859694,17.931295,6.5022254
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk75,Kāpi,0.009979817,0.19574398,1466.166820823238,1697.8487513798084,-455.4704,112.727036,-31.0221,12.786603,-8.736791,-3.9283926,-15.1041155,-13.887558,-21.512867,-11.682369,-5.040747,-5.368564,-6.5140824,-0.7503853,-2.890743,-5.9914055,4.1564837,14.967061,4.4245462
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk76,Kāpi,0.0100654345,0.2068763,1500.915686044787,1718.8207342745966,-451.23572,112.6793,-33.078403,13.314943,-5.853177,-0.69261456,-13.247951,-11.986187,-18.433847,-9.270482,-5.097721,-5.5982547,-8.683418,-4.831797,-7.709558,-8.81565,-0.6672945,9.802758,1.4810491
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk77,Kāpi,0.0059477473,0.28710058,1850.136292222708,2001.1262669049668,-480.10828,102.50544,-26.75465,13.9582405,-5.0224676,4.9320245,-5.1677437,-6.5866528,-11.706329,-5.212435,-4.6343045,-1.193701,-1.3971261,-1.1456624,-4.708488,-1.9865845,-0.020110896,4.5338707,-2.284028
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk78,Kāpi,0.0027188167,0.32509983,2010.616051314643,2211.6907633944393,-519.28156,98.85314,-17.082996,21.37808,-3.5919888,10.930276,-1.3196678,0.23489012,-11.572646,-2.3385115,-6.022278,5.940233,6.459488,5.6128373,-1.9971293,2.446558,-2.9577768,2.4898212,-5.368123
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk79,Kāpi,0.007238775,0.25653538,1673.107799811794,1973.7711472706833,-467.02206,111.858406,-20.44998,23.933744,-2.426674,7.890284,-3.0692747,-3.8143187,-15.024036,-7.192234,-7.7334666,4.1555533,2.8908267,-1.118052,-4.3832817,-0.7893533,-6.7535744,0.60803396,-5.599301
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk80,Kāpi,0.010642566,0.25298896,1453.6020210689062,1781.4011839968368,-399.72366,128.59538,-23.454342,25.283314,-3.6302996,8.145583,-3.5579174,-10.213624,-15.081031,-8.747643,-7.218515,5.9500685,-1.1373585,-5.620291,-8.287017,-0.37335867,-7.450974,0.2786285,-4.9742956
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk81,Kāpi,0.01027385,0.2713398,1500.0380966323446,1838.6710101054332,-391.51306,128.92175,-19.581045,23.586185,-1.7768328,7.9194984,-4.443841,-6.65946,-10.455006,-6.9196005,-6.042742,5.0264673,-2.5293887,-4.616741,-10.410896,-3.7452333,-7.0244603,0.081375,-3.6488483
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk82,Kāpi,0.009127252,0.25984412,1531.2392747985973,1862.2329929506034,-404.09042,125.69781,-19.34691,22.122839,4.5341835,7.1957617,-6.8205476,-3.0086777,-6.424682,-5.760339,-3.3831818,2.9398367,-6.04114,-3.4675927,-10.746502,-8.504198,-6.8550344,0.5576303,-3.6411512
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk83,Kāpi,0.009703928,0.24735397,1380.1223369364857,1778.2652694683209,-424.6065,129.17937,-16.39286,22.683111,5.421403,7.908625,-6.8151937,-5.583894,-9.452309,-6.959438,-3.044588,2.7573268,-4.866525,-3.7871873,-11.10632,-8.99218,-5.774484,1.6076437,-4.949725
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk84,Kāpi,0.013459944,0.2478974,1290.315492945796,1738.5556012277423,-407.4555,132.84998,-14.669083,21.42668,-0.8735794,7.6486115,-6.8474627,-8.709514,-13.911278,-9.186988,-4.750687,3.2065225,-4.9588194,-4.5954237,-10.912472,-6.44729,-7.84266,-0.29585478,-6.551028
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk85,Kāpi,0.015766073,0.27005336,1299.2984543474104,1723.8820912112653,-369.73074,138.5907,-14.65872,20.683504,-6.508848,7.85357,-7.50255,-9.451545,-12.876566,-10.826034,-3.6593146,5.6508517,-6.232025,-5.0163374,-9.134101,-4.389775,-7.532201,-0.30855417,-4.98689
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk86,Kāpi,0.013470233,0.25501642,1442.1943313567367,1778.3419411522466,-375.59583,129.99992,-20.069885,19.334957,-3.011627,7.2129955,-9.402024,-6.9754868,-11.782565,-10.588075,-3.1337776,2.1564837,-7.07519,-3.7603269,-8.030994,-6.334461,-5.8824635,1.0858277,-3.193229
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk87,Kāpi,0.011735811,0.22128025,1502.8985693137238,1806.4386373907537,-386.31522,124.59964,-22.350607,20.99406,4.1187234,7.323339,-9.955951,-5.362462,-8.839493,-7.754185,-2.6712294,-1.0896337,-9.803714,-5.4733143,-10.524089,-10.5979805,-6.3738103,1.3836075,-1.9363378
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk88,Kāpi,0.013417398,0.22600903,1431.2045636574678,1768.138374754304,-387.36896,124.75583,-17.549276,19.499098,4.0216503,3.6453643,-7.3324924,-7.9442277,-8.380242,-8.993655,-2.3678575,-2.2932408,-8.443733,-7.8902555,-11.970457,-12.176791,-5.7537537,0.044942,-2.6678846
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk89,Kāpi,0.013848686,0.23927252,1489.4764383898607,1830.4913592603664,-392.21844,118.29928,-15.697281,18.85754,-0.229105,3.7834983,-7.1341615,-8.240593,-10.843594,-10.855434,-2.6407266,-1.6957526,-5.7336345,-6.5943093,-9.884094,-7.2218823,-4.2417955,-0.44255155,-4.713329
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk90,Kāpi,0.013705142,0.26368806,1511.0732530707335,1836.4032927044002,-379.1842,123.99417,-20.463106,20.14984,-6.0722394,7.724448,-10.985008,-8.107714,-11.890659,-9.514894,-0.30209002,2.3417544,-6.902071,-5.999128,-7.4610643,-2.1319976,-3.7732425,-0.108923145,-5.381746
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk91,Kāpi,0.013768792,0.2737131,1487.6265136892616,1811.3014851240837,-367.0714,129.38075,-20.160683,17.711987,-5.422105,8.71891,-11.665053,-8.094404,-10.043436,-8.472481,1.651199,3.8668063,-9.325416,-5.8086176,-6.734726,-2.2440526,-3.3099036,-0.8589661,-5.8510675
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk92,Kāpi,0.015656231,0.2846768,1452.6034938092785,1790.887762130963,-353.4291,133.73543,-16.675415,20.273567,-7.046852,12.086582,-10.440381,-8.752253,-8.683668,-9.79617,1.6176132,3.3437243,-13.284763,-4.176934,-6.4117785,-3.204004,-2.8604815,0.5085473,-5.5600877
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk93,Kāpi,0.019331396,0.2991467,1463.2457521728031,1777.2376675544967,-326.23767,135.19043,-18.081203,21.397678,-12.8223915,12.531335,-10.265887,-12.162919,-8.17784,-11.387519,3.1619885,5.803838,-16.054695,-3.2189837,-5.298404,-4.1882005,-4.2201447,-1.6756369,-5.362536
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk94,Kāpi,0.019853912,0.28626204,1375.5093531540188,1711.984109252125,-359.97076,127.95003,-13.438892,21.77292,-5.0024643,10.463164,-2.7779062,-6.1123257,-5.022532,-8.997788,2.7833402,0.5104096,-10.311045,-4.1510563,-5.860127,-4.749623,-0.25253814,0.9462887,-5.045313
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk95,Kāpi,0.021495972,0.2695979,1207.7491356696573,1589.3871331412959,-398.12854,124.69767,-6.6134167,22.595098,4.892086,9.838169,3.8633637,0.72267556,-4.362611,-5.1224484,0.78154755,-7.926522,-5.6770525,-2.8340473,-5.6647716,-1.030885,8.67714,9.268539,-3.5706372
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk96,Kāpi,0.02089839,0.2498916,1333.9699987588883,1656.4514817235354,-378.68628,124.853325,-13.491712,18.666107,1.1334499,6.4418883,-2.1111538,-2.8568826,-7.3441024,-4.755133,0.07792418,-7.9014125,-5.342191,-2.610825,-5.1762757,1.2600589,10.345544,9.754378,-1.0037887
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk97,Kāpi,0.01785337,0.2274737,1477.1689098324575,1727.6614196247733,-371.16608,126.24386,-23.714382,16.781246,-4.235136,5.9163866,-8.522852,-6.8015366,-10.759881,-5.3166914,-0.8998428,-6.3533325,-5.5360336,-3.7278905,-6.8463964,-0.5533163,6.2458234,9.444875,0.016574683
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk98,Kāpi,0.011904718,0.2279128,1776.6833880393342,1927.327739355912,-391.7108,110.648605,-20.507221,22.444147,-7.1607533,9.152057,-6.9982224,-13.36876,-8.864901,-6.8235292,-3.1347532,-3.224373,-3.0284872,-0.78246826,-1.8430014,-3.5631099,-1.9468393,8.128536,-2.8050642
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk99,Kāpi,0.008494089,0.22844814,1923.6174885056294,2061.6763035335475,-392.26358,103.928345,-18.559166,23.469336,-10.073921,13.177284,-7.5859513,-14.683527,-5.8145723,-10.379281,-3.2726574,1.8514385,-3.1942773,0.17846227,-2.2672236,-7.9659653,-6.888282,0.8572318,-5.9609857
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk100,Kāpi,0.012736278,0.24878581,1712.6574819148732,1989.0426639242219,-358.0501,117.88169,-16.79719,19.225346,-9.323516,15.143188,-8.566063,-11.054436,-3.948752,-13.418573,0.4592572,4.2834115,-9.082932,-1.2887634,-8.347679,-8.800695,-5.339145,-4.052025,-5.5036154
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk101,Kāpi,0.01651335,0.26863453,1635.698385723803,1969.6518323186497,-333.08395,123.443085,-13.177024,19.821611,-9.509936,16.076416,-7.7679334,-10.978922,-3.4921262,-13.706471,1.8442638,4.873251,-13.219809,-1.6012964,-8.434885,-6.7147765,-6.577893,-3.6080773,-5.3697467
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk102,Kāpi,0.020762213,0.2566365,1619.3975474863958,1917.8518982851065,-318.695,124.51744,-15.317969,21.734558,-13.671606,16.231398,-9.091068,-12.408599,-3.1448858,-14.609059,4.9939485,5.430026,-14.577313,-0.7479124,-7.7763643,-7.4967227,-7.425407,-3.9259427,-6.3521957
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk103,Kāpi,0.023664065,0.2378706,1602.9431106879254,1876.9958229167798,-312.23553,124.03921,-17.86755,23.20579,-16.973885,16.268208,-9.318475,-13.492709,-4.381899,-15.285162,6.975319,5.5962663,-15.58679,-0.07768514,-7.8786993,-9.152351,-10.004771,-5.491801,-7.248273
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk104,Kāpi,0.024940742,0.2396069,1643.931577581813,1896.3631959104148,-300.1512,122.16291,-18.616014,21.748404,-18.630472,17.180252,-8.5002165,-11.389211,-5.0274925,-14.858688,6.5515227,5.623117,-15.097803,0.77768266,-8.138934,-9.060896,-11.099933,-6.9680367,-7.8736014
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk105,Kāpi,0.030830974,0.23768973,1697.9189727838514,1931.5731766256056,-274.91965,119.97799,-16.781698,18.35278,-20.072275,16.068277,-8.9994955,-8.794429,-3.8026428,-13.058264,5.941804,5.6738434,-15.204982,1.3901774,-9.749834,-9.589623,-10.043434,-6.973397,-5.727404
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk106,Kāpi,0.036137465,0.26279813,1680.7910052770028,1912.871891033538,-254.22292,122.37548,-15.81133,17.169277,-22.140285,14.61782,-10.508561,-9.438553,-5.044944,-11.934209,5.476685,4.468396,-16.553087,0.8855692,-9.438365,-10.407111,-10.213399,-4.6399384,-4.784793
Sanjay Subrahmanyan - Raagam Thaanam Pallavi.mp3_chunk107,Kāpi,0.03805886,0.29551876,1693.2665567301083,1855.9851467889857,-247.10918,123.39429,-22.15737,17.718904,-23.63087,12.957476,-11.160772,-11.807579,-5.514531,-10.661618,6.362945,3.9578805,-16.111866,-0.79745746,-6.6697373,-10.615925,-11.018684,-2.9225032,-4.54894
